X,Y,W,H,flag
1150,192,4,4,1
1150,207,3,3,1
1150,303,5,6,0
1150,310,3,4,0
1150,410,5,6,1
1150,577,3,3,1
1150,616,6,6,1
1150,849,3,4,1
1150,1011,3,3,0
1150,1039,6,6,1
1150,1273,3,4,1
1151,57,6,5,1
1151,334,5,5,1
1151,362,3,4,0
1151,595,3,3,0
1151,874,3,4,0
1151,1281,4,4,0
1151,1293,5,6,1
1152,231,5,4,0
1152,1097,4,4,1
1152,1184,5,6,0
1152,1547,5,4,1
1152,1874,3,3,1
1153,79,6,6,1
1153,174,4,4,1
1153,213,5,5,1
1153,327,3,3,1
1153,377,3,3,0
1153,670,4,4,1
1153,706,7,7,1
1153,718,3,3,0
1153,1367,3,3,0
1153,1758,5,5,0
1153,1946,5,4,0
1154,534,3,3,1
1154,603,4,3,0
1154,679,5,5,1
1154,747,3,3,0
1154,887,3,3,1
1154,1445,11,8,0
1154,1575,5,4,0
1155,112,5,5,1
1155,122,5,5,1
1155,259,4,4,0
1155,398,5,3,0
1155,556,4,4,1
1155,1145,4,5,0
1155,1337,6,6,1
1155,1434,4,4,1
1155,1971,8,7,1
1156,99,4,4,0
1156,471,5,4,0
1156,513,7,6,1
1156,546,4,5,0
1156,575,5,5,1
1156,988,5,6,1
1156,1017,6,6,1
1156,1848,5,7,1
1156,2120,6,5,1
1156,2176,4,4,0
1156,2243,6,4,1
1157,271,6,6,1
1157,453,6,6,1
1157,644,6,5,0
1157,839,3,4,0
1157,1209,5,5,0
1157,1250,4,4,0
1157,1617,3,3,1
1157,1688,6,6,0
1157,1723,4,3,0
1157,1795,4,4,0
1157,1880,5,4,0
1157,2135,4,5,0
1158,484,3,3,0
1158,631,3,4,1
1158,1060,6,6,1
1158,1082,4,4,1
1158,1509,3,3,0
1158,1896,4,5,1
1158,1906,3,3,1
1158,1954,3,3,0
1158,2160,3,3,1
1159,234,4,4,0
1159,308,3,3,1
1159,522,5,4,1
1159,939,4,3,1
1159,975,4,4,1
1159,1158,3,3,0
1159,1225,5,6,0
1159,1670,4,3,0
1160,408,10,6,1
1160,432,6,5,1
1160,491,7,6,1
1160,875,3,3,0
1160,1097,3,3,0
1160,1718,3,3,1
1160,2205,7,6,1
1161,66,6,6,1
1161,339,5,5,0
1161,691,5,5,0
1161,1554,6,5,1
1161,2034,4,4,0
1162,6,3,3,1
1162,44,4,7,0
1162,576,5,4,1
1162,722,5,5,1
1162,818,5,6,1
1162,1384,6,5,1
1162,2106,3,3,0
1163,168,4,4,0
1163,294,6,6,1
1163,390,4,5,0
1163,1736,7,5,0
1163,2153,3,3,1
1163,2189,7,8,1
1164,214,4,4,1
1164,380,3,3,1
1164,463,5,4,1
1164,1074,6,5,1
1164,1130,5,5,0
1164,1199,3,3,1
1164,1305,6,5,1
1164,1397,5,9,1
1164,1533,3,3,0
1164,2021,4,4,0
1164,2065,5,5,1
1164,2237,5,4,0
1164,2273,3,3,1
1164,2297,4,3,0
1165,251,3,3,0
1165,476,5,6,1
1165,561,6,5,1
1165,1215,5,3,0
1165,1347,3,3,1
1165,1478,7,5,1
1165,2057,5,5,0
1166,92,6,6,1
1166,372,11,6,1
1166,1032,5,4,0
1166,1487,3,3,0
1166,1650,6,5,1
1166,1922,8,7,1
1166,2094,3,3,0
1167,219,3,3,0
1167,1005,5,5,1
1167,1019,3,3,0
1167,1121,4,4,0
1167,1222,5,6,1
1167,1566,3,3,0
1167,1595,5,5,1
1167,1624,6,6,1
1167,2117,3,3,0
1168,127,10,7,0
1168,242,7,5,1
1168,262,4,4,1
1168,514,4,4,0
1168,708,7,6,1
1168,869,4,3,0
1168,994,6,5,0
1168,1053,4,4,1
1169,795,4,4,1
1169,837,6,6,1
1169,1290,6,5,1
1169,1450,5,5,1
1169,1501,3,3,1
1169,1990,6,5,1
1169,2107,4,3,1
1170,147,7,7,1
1170,191,5,4,0
1170,339,10,5,1
1170,503,5,5,0
1170,964,3,3,0
1170,1158,3,3,1
1170,1312,5,3,0
1170,1789,6,5,1
1170,1999,4,4,0
1170,2169,6,9,1
1171,313,5,5,1
1171,358,4,4,0
1171,632,7,6,1
1171,647,6,5,1
1171,675,4,4,1
1171,699,6,5,1
1171,737,4,4,0
1171,768,3,3,0
1171,934,3,4,0
1171,1111,5,5,0
1171,1206,5,6,1
1171,1411,3,3,0
1171,1677,6,6,1
1171,2132,5,5,0
1172,25,5,6,0
1172,53,5,5,1
1172,179,4,5,0
1172,1017,4,3,0
1172,1175,3,3,0
1172,1955,6,5,0
1173,157,5,5,0
1173,212,4,4,0
1173,451,4,3,0
1173,470,7,8,1
1173,490,6,6,1
1173,1642,5,6,1
1173,2027,3,4,0
1174,219,6,5,1
1174,410,4,4,0
1174,717,5,5,1
1174,1423,4,4,1
1174,1587,3,3,0
1174,1777,5,4,1
1174,2273,3,4,0
1175,345,5,10,1
1175,442,6,5,0
1175,1068,6,5,1
1175,1254,3,3,1
1175,1821,4,4,1
1175,2006,5,6,0
1176,1378,5,4,1
1176,1868,9,5,1
1176,2052,3,3,0
1177,72,3,4,1
1177,102,4,5,0
1177,204,3,3,1
1177,247,3,3,1
1177,305,5,6,1
1177,552,3,3,1
1177,1403,5,5,1
1177,1559,6,6,0
1177,1936,7,6,1
1178,63,3,3,0
1178,594,6,6,1
1178,670,5,4,1
1178,684,4,4,0
1178,836,5,5,1
1178,862,5,5,1
1178,1493,4,4,1
1178,1538,3,4,1
1178,1706,4,3,0
1178,2108,4,4,0
1179,510,4,5,1
1179,569,4,5,1
1179,616,3,3,0
1179,818,6,5,1
1179,1171,3,3,1
1179,1449,5,6,0
1179,1906,3,3,0
1179,2159,4,4,0
1180,192,3,3,0
1180,234,5,6,0
1180,1185,4,3,0
1180,1230,3,3,0
1180,1268,4,4,0
1180,1300,5,6,1
1180,1355,3,3,0
1180,1738,5,5,0
1180,1761,7,9,0
1180,2218,5,4,0
1181,348,5,5,1
1181,723,6,6,1
1181,1098,5,5,1
1181,1218,4,4,1
1181,1411,3,4,1
1181,1842,3,3,1
1181,2259,4,4,1
1182,15,4,4,0
1182,156,5,4,0
1182,561,3,4,1
1182,1567,3,3,0
1182,1598,6,5,0
1183,530,4,4,1
1183,589,3,3,0
1183,744,5,7,1
1183,1440,4,4,0
1183,1666,3,3,0
1183,1795,7,8,1
1184,124,6,6,1
1184,337,3,4,1
1184,638,5,6,1
1184,676,4,4,0
1184,763,5,4,0
1184,836,9,4,1
1184,905,4,4,1
1184,933,7,7,1
1184,1328,4,3,1
1184,1377,4,4,1
1184,2035,3,3,1
1185,199,3,3,1
1185,311,4,5,1
1185,810,3,3,0
1185,966,3,5,0
1185,1131,5,4,0
1185,1430,4,5,0
1185,1830,10,9,1
1185,2185,8,5,0
1186,303,3,3,1
1186,390,7,7,1
1186,1064,3,4,0
1186,1179,4,4,0
1186,1335,3,3,0
1186,1491,3,4,1
1186,1658,3,3,1
1186,2000,4,3,1
1186,2103,4,4,0
1187,47,4,3,1
1187,63,7,7,1
1187,135,7,6,1
1187,173,6,4,0
1187,217,3,3,0
1187,244,3,3,0
1187,248,4,5,1
1187,668,5,5,1
1187,710,4,4,0
1187,770,6,6,1
1187,1042,8,7,0
1187,1239,4,4,1
1187,1322,3,4,0
1188,85,5,6,0
1188,607,3,3,0
1188,864,5,4,1
1188,876,3,3,0
1188,956,3,3,1
1188,1092,6,7,1
1188,1245,6,7,1
1188,1347,3,4,1
1188,1390,3,3,1
1188,1648,4,4,0
1189,15,4,5,1
1189,24,4,4,1
1189,147,5,5,0
1189,222,5,5,1
1189,294,3,4,1
1189,361,3,4,0
1189,494,4,5,1
1189,516,3,3,0
1189,740,5,5,1
1189,830,3,3,1
1189,892,5,4,1
1189,1440,6,6,1
1189,2216,6,6,1
1189,2230,6,5,1
1190,443,3,3,0
1190,534,4,5,1
1190,983,4,4,0
1190,1171,6,5,1
1190,1666,4,3,1
1190,1994,3,3,0
1190,2255,5,4,0
1190,2281,3,3,0
1191,335,3,3,0
1191,342,5,5,1
1191,525,6,6,1
1191,1016,6,9,1
1191,1259,4,5,1
1191,1306,5,5,0
1191,1504,3,4,0
1191,1863,4,4,0
1192,101,4,5,0
1192,210,5,4,1
1192,268,5,5,1
1192,643,4,3,1
1192,1639,4,4,0
1192,1889,4,4,0
1193,159,4,4,1
1193,239,4,4,0
1193,383,4,4,1
1193,549,5,4,1
1193,636,4,5,0
1193,1772,3,3,0
1194,4,4,4,0
1194,22,6,6,1
1194,258,3,3,0
1194,376,4,3,1
1194,758,5,5,1
1194,931,3,3,1
1194,1034,3,3,1
1194,1128,4,4,1
1194,1678,4,4,1
1194,1726,4,4,1
1194,1777,3,3,0
1195,193,3,3,1
1195,230,3,3,1
1195,403,5,4,1
1195,580,3,3,0
1195,686,4,4,0
1195,967,7,4,0
1195,1063,3,3,1
1195,1397,5,5,1
1195,1538,5,4,0
1196,702,3,3,0
1196,734,6,3,1
1196,800,4,3,1
1196,1245,5,5,1
1196,1477,4,5,0
1196,2201,7,3,1
1196,2265,3,3,0
1197,263,3,3,0
1197,457,3,4,1
1197,1403,4,4,0
1197,2026,5,5,0
1197,2048,4,4,0
1198,80,8,5,1
1198,359,6,6,1
1198,368,3,3,0
1198,535,5,5,1
1198,567,7,5,1
1198,711,4,6,0
1198,742,3,3,1
1198,916,3,3,0
1198,1223,3,4,1
1198,1692,5,6,1
1199,98,3,4,0
1199,192,5,4,1
1199,474,5,5,0
1199,872,3,3,0
1199,1085,4,7,1
1199,1166,5,4,0
1199,1176,4,4,1
1199,1201,6,12,1
1199,1791,4,3,0
1199,1827,4,4,1
1199,2241,4,4,0
1200,55,5,5,0
1200,105,8,8,0
1200,133,5,4,1
1200,255,3,3,0
1200,494,4,3,0
1200,508,5,4,1
1200,983,3,3,0
1200,1671,6,5,1
1200,1954,8,5,0
1201,121,5,6,1
1201,163,3,3,0
1201,407,5,4,0
1201,559,3,3,1
1201,592,4,5,1
1201,725,3,3,1
1201,755,4,4,0
1201,862,3,3,1
1201,1597,4,3,0
1202,154,3,3,1
1202,224,6,6,1
1202,544,4,4,0
1202,676,4,4,0
1202,696,4,4,0
1202,946,6,5,1
1202,1100,4,4,0
1202,1129,6,6,1
1202,2256,3,4,0
1203,66,3,5,0
1203,684,6,5,1
1203,1005,5,4,0
1203,1060,3,3,1
1203,1392,7,7,1
1203,1499,5,5,0
1203,1729,6,5,1
1203,1820,4,4,1
1203,1911,5,5,1
1203,2000,7,7,1
1204,272,4,4,1
1204,386,3,3,0
1204,1115,5,5,0
1204,1382,5,7,1
1204,1443,4,4,0
1204,2290,3,3,0
1205,46,4,4,0
1205,306,6,5,1
1205,742,3,3,0
1205,1415,4,4,0
1205,1532,4,5,0
1205,1720,4,5,0
1206,495,4,4,0
1206,762,4,4,0
1206,784,5,5,1
1206,1300,5,5,1
1206,2151,5,4,0
1207,255,3,3,0
1207,295,6,7,0
1207,577,7,6,1
1207,750,4,7,1
1207,1343,7,9,1
1207,2101,4,4,1
1208,414,3,4,0
1208,774,5,4,0
1208,1366,5,5,0
1208,1678,4,4,0
1208,1874,7,6,1
1208,2050,6,6,1
1208,2177,5,4,1
1209,133,4,5,0
1209,843,3,3,1
1209,879,3,3,1
1209,1358,4,4,0
1209,1423,3,3,0
1209,1484,4,5,0
1209,1545,4,4,1
1209,1614,5,4,1
1209,1712,7,5,0
1209,1855,3,4,0
1210,124,5,4,1
1210,441,4,4,1
1210,603,4,3,1
1210,694,5,5,0
1210,1115,3,3,1
1210,1253,3,3,0
1210,1574,5,5,0
1210,1804,4,4,1
1210,2067,7,7,0
1210,2133,3,4,1
1211,29,8,5,1
1211,81,4,3,0
1211,160,4,4,0
1211,234,3,4,1
1211,275,5,6,1
1211,317,3,3,0
1211,500,6,9,1
1211,516,4,8,1
1211,557,6,5,0
1211,612,5,6,1
1211,987,3,4,1
1211,1474,5,5,0
1211,1628,4,4,0
1211,1667,5,5,0
1212,172,5,5,1
1212,206,5,6,0
1212,425,6,6,1
1212,1094,3,4,0
1212,1237,4,3,0
1212,1533,3,3,1
1212,1693,3,3,0
1212,1823,5,6,1
1212,1844,3,3,1
1212,1938,6,5,0
1212,1965,3,4,0
1213,19,4,4,1
1213,52,3,3,0
1213,324,5,8,1
1213,638,3,3,0
1213,1726,5,5,1
1213,1864,4,4,1
1214,8,9,5,0
1214,348,6,6,1
1214,473,5,4,1
1214,662,4,3,0
1214,1259,5,5,1
1214,1324,6,7,0
1214,1388,4,4,0
1214,1417,4,4,0
1214,1493,5,6,1
1214,2031,4,4,0
1215,257,3,3,0
1215,363,4,4,1
1215,396,5,5,0
1215,432,3,4,1
1215,484,3,3,1
1215,539,5,5,0
1215,902,6,7,1
1215,911,5,5,1
1215,1007,6,5,1
1215,1637,7,4,1
1215,2083,3,3,0
1216,728,5,6,1
1216,815,5,4,0
1216,1248,4,4,0
1216,1401,4,5,1
1216,1655,6,5,1
1216,1738,4,4,1
1217,62,5,5,1
1217,69,3,3,1
1217,307,4,4,0
1217,645,5,5,1
1217,707,5,5,1
1217,926,3,3,0
1217,937,3,3,1
1217,1179,3,3,0
1217,1436,3,3,0
1217,1507,3,3,0
1217,1756,5,5,1
1218,115,4,4,0
1218,179,4,4,1
1218,1015,4,5,0
1218,1521,4,4,0
1218,1530,3,3,1
1219,186,3,3,0
1219,296,4,3,0
1219,335,4,4,1
1219,573,5,3,1
1219,882,5,5,1
1219,1543,6,7,1
1219,1605,6,5,0
1220,74,3,4,0
1220,166,5,3,1
1220,202,6,6,0
1220,233,6,5,1
1220,282,8,6,1
1220,317,4,4,0
1220,461,5,9,0
1220,851,4,4,1
1220,1646,4,5,1
1220,1971,3,5,0
1220,2136,3,4,0
1220,2282,3,3,1
1221,134,4,4,0
1221,439,5,5,1
1221,567,4,3,0
1221,824,5,11,1
1221,1379,5,6,0
1221,1414,3,3,1
1221,1772,6,6,1
1222,194,4,4,1
1222,1190,5,6,1
1222,1448,5,5,0
1222,1595,3,3,0
1222,2043,6,5,1
1223,221,4,4,1
1223,250,4,4,0
1223,523,7,5,0
1223,546,7,6,1
1223,1113,3,3,0
1223,1349,6,5,1
1223,1427,4,4,0
1223,2296,3,3,1
1224,26,3,3,1
1224,93,4,4,0
1224,114,3,3,0
1225,211,3,3,0
1225,871,3,3,1
1225,923,5,5,0
1225,1037,4,3,0
1225,1121,6,6,0
1225,1394,5,9,1
1225,1531,5,6,1
1225,1927,4,4,0
1225,1953,4,3,1
1225,2082,4,4,1
1226,58,6,7,1
1226,510,4,5,1
1226,634,5,4,1
1226,690,4,4,0
1226,901,3,3,1
1226,1155,6,6,1
1226,1177,4,4,1
1226,1281,4,5,0
1226,1559,5,4,1
1227,77,7,5,1
1227,183,4,3,1
1227,721,5,5,0
1227,1245,3,3,0
1227,1299,4,3,1
1227,1406,3,3,0
1227,1618,4,5,0
1227,1999,5,4,1
1227,2285,3,4,0
1228,315,6,9,1
1228,575,3,3,0
1228,621,5,7,1
1228,760,4,4,1
1228,913,4,4,0
1228,1335,4,4,1
1228,1577,4,5,1
1228,1689,4,4,1
1228,1940,6,6,0
1228,2273,4,3,1
1229,130,4,4,1
1229,493,3,3,1
1229,643,4,5,1
1229,669,5,5,0
1229,774,4,3,1
1229,1316,4,4,1
1229,1418,5,5,0
1229,1771,4,4,1
1229,1861,4,4,0
1229,2034,4,4,1
1230,26,10,5,1
1230,37,3,3,1
1230,350,5,5,1
1230,445,5,5,1
1230,652,5,4,1
1230,1221,5,5,0
1230,1679,3,3,0
1231,244,5,6,1
1231,741,5,4,0
1231,823,7,6,0
1231,1037,3,3,0
1231,1058,4,4,1
1232,268,5,6,1
1232,357,6,5,1
1232,390,7,9,1
1232,953,5,5,1
1232,1534,5,6,1
1232,1704,4,5,0
1233,305,5,6,1
1233,420,4,4,1
1233,805,6,5,1
1233,1787,3,4,0
1233,1829,5,5,0
1234,102,3,3,0
1234,209,6,5,1
1234,410,4,4,0
1234,464,5,7,1
1234,717,4,4,1
1234,1165,5,5,1
1234,1237,4,3,0
1234,1329,4,3,0
1234,1696,3,3,0
1234,1804,4,4,0
1234,2000,3,3,0
1235,86,6,5,0
1235,168,8,5,0
1235,299,3,3,1
1235,549,3,3,0
1235,662,3,3,0
1235,850,5,7,1
1235,1017,5,8,1
1235,1190,3,3,1
1235,1393,3,3,0
1235,1410,3,3,0
1235,1750,3,3,0
1235,2134,5,7,1
1236,185,5,5,1
1236,1042,5,6,1
1236,1365,3,3,0
1236,1475,4,4,1
1237,218,3,4,1
1237,281,8,7,0
1237,605,3,3,1
1237,711,3,3,1
1237,833,3,3,0
1237,932,6,5,1
1237,974,4,7,0
1237,1109,7,5,1
1237,1279,4,4,1
1237,1309,6,5,0
1237,1855,3,3,1
1238,511,5,5,1
1238,729,4,4,0
1238,1266,6,6,1
1238,1501,3,3,1
1238,1880,5,6,1
1239,117,4,5,1
1239,256,5,6,0
1239,490,6,6,0
1239,1088,3,4,0
1239,1568,5,6,1
1239,1725,4,3,0
1240,159,3,3,0
1240,227,4,4,1
1240,467,5,4,0
1240,885,5,6,1
1240,1142,3,3,0
1240,1452,3,3,1
1240,1492,3,3,0
1240,1585,4,6,1
1240,1690,7,5,0
1240,1846,3,3,0
1241,239,4,4,1
1241,547,3,4,0
1241,912,4,4,0
1241,1121,3,3,1
1241,1294,4,4,0
1241,1470,4,3,1
1241,1734,4,5,1
1241,1932,5,5,1
1241,2040,3,3,0
1242,246,8,5,1
1242,1191,3,4,0
1242,1303,4,3,1
1242,1351,4,10,0
1242,1519,4,4,1
1242,1623,5,4,0
1242,1710,3,3,0
1242,1784,4,4,1
1242,1805,4,4,0
1242,2079,4,4,0
1243,207,4,5,1
1243,346,4,4,1
1243,653,4,4,1
1243,870,4,4,1
1243,1544,4,4,1
1243,1668,4,3,1
1243,2204,4,4,1
1244,27,3,4,0
1244,330,5,4,1
1244,725,4,4,1
1244,2022,5,5,1
1244,2087,5,4,1
1245,56,5,6,0
1245,395,4,4,0
1245,528,3,4,0
1245,617,3,4,1
1245,694,4,3,1
1245,1033,4,5,1
1245,1073,3,4,0
1245,1083,4,5,1
1245,1131,9,9,1
1245,1149,6,5,0
1245,1231,3,3,0
1245,1498,3,4,1
1245,1992,4,3,0
1246,102,3,3,0
1246,310,7,6,1
1246,376,8,5,1
1246,452,3,3,0
1246,522,4,3,1
1246,747,8,6,1
1246,1200,5,4,0
1246,2225,4,3,1
1247,129,4,4,0
1247,480,4,7,1
1247,511,3,3,1
1247,556,3,3,0
1247,668,3,4,0
1247,735,4,5,0
1247,848,3,3,1
1247,1440,5,8,0
1247,1552,4,3,1
1247,1561,4,5,1
1247,1884,3,3,1
1247,1900,3,3,0
1248,191,4,5,0
1248,262,5,5,1
1248,320,5,5,1
1248,762,5,4,1
1248,913,5,4,1
1248,1427,9,9,1
1248,2281,4,4,0
1249,91,4,4,1
1249,624,5,5,1
1249,859,7,6,0
1249,955,5,4,1
1249,967,5,6,0
1249,1123,3,3,0
1249,2167,5,5,1
1250,37,4,4,1
1250,593,5,8,0
1250,641,3,4,1
1250,881,5,4,0
1250,1090,5,5,1
1250,1256,5,5,0
1250,1822,5,6,1
1251,277,4,4,0
1251,1500,6,5,1
1251,1752,4,3,0
1251,1873,4,4,0
1252,545,4,5,0
1252,677,3,3,0
1252,693,4,4,1
1252,796,3,3,0
1252,1043,5,5,1
1252,1316,4,3,1
1252,1611,3,3,0
1252,2075,3,3,0
1252,2155,5,7,1
1252,2296,3,3,1
1253,8,3,4,0
1253,342,5,5,1
1253,774,4,4,0
1253,815,5,5,0
1253,1024,7,8,0
1253,1631,5,5,0
1253,1665,4,4,1
1253,1800,3,3,0
1253,1961,3,3,0
1254,367,7,8,1
1254,488,5,5,1
1254,924,5,5,1
1254,987,4,5,0
1254,1074,4,5,0
1254,1153,6,4,1
1254,1193,6,5,1
1254,1917,5,4,1
1254,2115,6,6,1
1255,644,6,5,1
1255,908,3,6,1
1255,945,4,5,0
1255,1375,4,6,1
1256,222,4,3,0
1256,393,4,4,0
1256,1330,7,5,1
1256,1459,3,3,0
1256,1529,5,5,1
1256,1545,6,5,1
1256,1573,3,3,0
1256,1948,5,5,1
1256,2170,6,5,1
1257,155,6,6,1
1257,203,3,3,1
1257,269,4,6,1
1257,298,5,4,0
1257,431,6,6,1
1257,750,3,3,0
1257,1277,3,3,1
1257,1400,3,3,1
1257,2066,6,6,1
1258,67,6,5,1
1258,186,5,5,1
1258,469,4,4,0
1258,1003,4,3,0
1258,1012,4,4,0
1258,1169,3,3,1
1258,1288,5,4,1
1258,1641,7,7,0
1258,1990,4,3,0
1259,27,4,4,0
1259,36,5,5,1
1259,230,6,6,1
1259,278,6,6,1
1259,603,5,5,0
1259,723,3,3,1
1259,807,3,3,0
1259,931,4,5,0
1259,1113,6,5,1
1259,1874,3,3,0
1259,2265,5,4,0
1260,80,5,5,0
1260,94,3,3,1
1260,170,5,5,0
1260,382,7,11,1
1260,419,5,4,1
1260,555,5,5,0
1260,714,8,5,1
1260,1146,5,5,1
1260,1264,4,4,1
1260,1309,3,3,0
1260,1834,5,4,1
1260,1850,6,7,1
1260,2185,5,5,0
1261,109,3,3,1
1261,117,4,3,0
1261,245,3,3,0
1261,730,3,3,0
1261,829,6,7,0
1261,1451,4,3,0
1261,1627,4,4,1
1261,1770,5,5,0
1261,1895,5,5,1
1261,2025,6,4,1
1262,182,3,3,0
1262,237,3,3,0
1262,540,4,3,0
1262,612,6,6,1
1262,673,5,5,0
1262,1104,7,6,1
1262,1294,3,3,0
1262,1355,5,5,1
1262,1921,4,4,1
1262,2092,3,4,0
1262,2278,4,6,1
1263,101,3,4,1
1263,129,6,5,1
1263,353,5,4,0
1263,452,5,5,0
1263,501,5,5,1
1263,787,6,6,1
1263,898,4,5,0
1263,1064,4,4,1
1263,1484,4,5,0
1263,1501,7,7,1
1263,1931,3,4,0
1263,1948,3,3,1
1263,2214,7,7,1
1264,5,4,4,0
1264,406,4,4,0
1264,562,3,3,1
1264,585,5,6,1
1264,690,4,4,0
1264,1081,4,5,0
1264,1156,6,6,1
1264,1231,5,5,1
1264,1243,3,4,0
1264,1600,5,4,0
1264,1618,4,3,1
1264,2248,6,5,0
1265,511,3,4,0
1265,798,5,4,0
1265,879,3,3,0
1265,1018,4,4,0
1265,1432,4,5,1
1265,1539,4,4,0
1265,1607,4,5,1
1265,2013,4,4,0
1265,2156,4,3,0
1266,198,3,4,0
1266,725,3,3,1
1266,752,4,5,1
1266,844,4,3,1
1266,858,3,3,0
1266,1394,4,5,1
1266,1556,4,3,1
1266,2074,5,6,1
1267,50,7,5,1
1267,136,4,4,0
1267,206,3,3,0
1267,366,3,3,0
1267,461,4,5,1
1267,649,6,7,1
1267,2033,5,3,1
1268,26,3,3,1
1268,64,3,3,0
1268,738,3,3,0
1268,1202,4,3,0
1268,1639,4,4,1
1269,30,6,6,0
1269,355,5,5,1
1269,429,6,5,0
1269,547,3,3,0
1269,1411,4,3,1
1269,1454,4,4,1
1269,1677,4,5,0
1269,1886,4,3,0
1270,105,5,4,1
1270,149,5,5,1
1270,320,7,6,1
1270,592,4,4,1
1270,1753,3,3,1
1270,1798,5,8,0
1271,385,4,4,1
1271,479,5,5,1
1271,932,4,4,0
1271,1215,3,3,1
1271,1546,4,4,1
1272,71,3,4,1
1272,225,3,3,1
1272,237,4,6,0
1272,414,3,3,0
1272,541,5,5,0
1272,772,3,3,1
1272,792,4,4,1
1272,808,3,3,0
1272,1004,3,4,1
1272,1017,4,4,1
1272,1056,3,4,1
1272,1257,4,3,0
1272,1957,3,3,1
1272,2005,5,4,0
1272,2049,3,4,1
1272,2071,7,6,0
1273,129,3,4,1
1273,512,3,3,1
1273,584,3,3,0
1273,921,4,5,0
1273,1047,4,4,0
1273,1261,3,5,1
1273,1358,5,9,0
1273,1381,6,7,1
1273,1643,4,3,0
1274,37,5,5,1
1274,453,5,4,0
1274,518,3,5,0
1274,662,6,5,1
1274,978,4,4,0
1274,1153,5,6,1
1274,1390,3,4,1
1274,1575,4,3,0
1275,12,3,4,0
1275,306,3,3,0
1275,331,5,5,1
1275,487,5,4,0
1275,528,5,4,1
1275,1124,3,3,0
1275,1317,5,5,0
1275,1515,4,4,0
1275,1565,3,3,0
1275,1950,4,4,1
1276,671,4,4,1
1276,719,6,9,1
1276,1030,4,3,0
1276,1419,6,6,1
1277,212,4,4,0
1277,253,5,6,1
1277,440,5,7,1
1277,991,4,3,1
1277,1164,4,3,0
1277,1460,4,4,0
1277,2197,4,3,1
1278,53,3,3,1
1278,152,4,4,1
1278,162,3,3,1
1278,376,4,4,0
1278,551,6,5,1
1278,697,6,6,0
1278,801,4,4,0
1278,1178,5,6,0
1278,1654,3,3,1
1278,1787,4,3,1
1278,1877,3,4,1
1278,1984,4,3,0
1278,2115,3,3,0
1278,2268,3,3,0
1279,92,6,4,0
1279,606,4,3,0
1279,618,6,4,1
1279,822,3,4,1
1279,856,3,4,0
1279,1050,3,3,0
1279,1201,5,5,1
1279,1283,4,4,0
1279,1662,8,7,1
1279,1768,3,3,0
1279,2060,3,3,1
1280,217,7,5,1
1280,422,4,4,1
1280,645,6,6,1
1280,704,3,3,1
1280,972,3,3,0
1280,1074,4,4,0
1281,227,5,5,0
1281,274,3,4,1
1281,746,8,5,1
1281,840,8,5,1
1281,1233,4,4,0
1281,1273,4,4,1
1281,1564,3,3,0
1281,2011,6,5,0
1281,2206,8,7,1
1281,2228,3,3,0
1282,237,5,5,0
1282,418,5,3,1
1282,496,6,4,0
1282,769,4,5,0
1282,869,3,4,0
1282,883,4,6,0
1282,1581,3,3,1
1282,1709,3,3,1
1282,1940,4,4,0
1283,322,4,5,1
1283,1303,5,3,1
1283,1958,3,3,1
1283,1966,7,6,0
1283,2288,3,3,0
1284,463,4,5,1
1284,655,5,5,1
1284,828,6,7,1
1284,1053,7,6,1
1284,1214,4,5,0
1285,108,5,6,0
1285,133,6,5,1
1285,528,4,5,1
1285,846,6,7,1
1285,1121,3,3,1
1285,1265,3,3,0
1285,1547,3,3,0
1285,1996,5,5,1
1285,2222,4,4,1
1285,2253,3,3,0
1286,26,3,3,0
1286,259,7,5,1
1286,342,5,6,1
1286,937,3,3,0
1286,1290,3,4,0
1286,1350,5,5,1
1287,49,4,5,0
1287,123,4,6,0
1287,159,4,4,0
1287,186,6,4,0
1287,754,3,4,0
1287,1064,5,10,0
1287,1089,4,4,1
1287,1135,5,4,1
1287,1196,3,3,1
1287,1382,3,3,1
1287,1530,4,4,0
1287,1735,4,5,1
1287,2154,5,6,0
1288,363,4,4,0
1288,369,8,4,1
1288,432,3,3,0
1288,720,5,5,1
1288,1079,6,5,1
1288,1488,5,5,1
1288,1563,4,5,1
1288,2020,3,3,0
1288,2130,5,6,0
1289,64,4,5,1
1289,766,4,4,0
1289,784,4,4,0
1289,812,7,7,1
1289,929,4,4,1
1289,1141,5,4,0
1289,1249,3,3,0
1289,1630,5,9,0
1289,1768,4,5,1
1289,1831,6,4,1
1289,2026,9,5,1
1290,546,3,4,0
1290,681,5,3,0
1290,837,6,6,1
1290,1325,4,7,1
1290,1500,3,3,1
1291,457,4,4,0
1291,556,5,7,1
1291,945,5,5,0
1291,1263,4,3,1
1291,2194,4,4,0
1292,39,5,7,0
1292,637,4,4,0
1292,707,4,4,0
1292,938,4,3,0
1292,1128,4,3,1
1292,1218,9,5,1
1292,1699,6,6,0
1293,214,4,4,0
1293,566,3,3,0
1293,618,5,5,1
1293,732,6,4,1
1293,1507,3,4,1
1293,1920,5,5,1
1294,29,3,3,0
1294,84,9,6,1
1294,473,5,5,0
1294,479,7,9,1
1294,587,4,5,0
1294,627,3,3,0
1294,830,5,4,1
1294,1041,3,3,1
1294,1286,4,4,1
1294,1648,5,5,1
1294,1723,4,7,1
1294,2121,5,5,0
