X,Y,W,H,flag
1182,1799,4,5,1
1182,1847,4,3,1
1183,725,6,7,1
1183,752,5,9,0
1183,770,4,5,1
1183,845,9,8,1
1183,946,5,7,1
1183,1006,5,5,0
1183,1028,5,4,0
1183,1334,10,6,1
1183,1397,3,4,0
1183,1714,4,4,1
1183,2140,7,5,1
1184,424,6,6,1
1184,461,6,6,1
1184,891,4,5,1
1184,930,6,6,1
1184,1190,3,3,1
1184,1241,5,5,1
1184,1473,6,6,1
1184,1748,4,3,1
1184,1893,4,3,0
1184,1989,5,5,1
1184,2062,4,4,0
1185,1134,5,6,1
1185,1235,3,3,0
1185,1427,4,3,1
1185,1551,3,4,0
1185,2201,4,3,1
1186,26,8,9,1
1186,644,4,4,1
1186,698,5,5,1
1186,829,4,4,1
1186,1100,6,6,1
1186,1490,7,6,1
1186,1868,3,3,0
1187,63,4,4,1
1187,303,5,4,0
1187,939,5,4,1
1187,1350,3,3,0
1187,1420,3,3,1
1187,1437,8,7,0
1187,1830,7,6,1
1187,2239,4,5,1
1188,630,4,4,1
1188,787,4,5,0
1188,1328,3,3,1
1188,1623,3,3,1
1188,2046,4,4,0
1188,2287,5,5,1
1189,366,4,3,1
1189,1291,4,6,1
1189,1384,6,5,1
1189,1468,6,4,1
1189,1768,3,4,1
1189,2233,4,4,1
1189,2294,5,4,0
1190,315,3,3,0
1190,573,3,3,0
1190,816,3,3,0
1190,1616,7,6,1
1190,1678,8,7,1
1190,2006,3,3,0
1190,2073,5,4,0
1190,2125,4,3,0
1191,20,3,5,1
1191,506,4,4,0
1191,1175,6,6,1
1191,1590,3,3,0
1191,1653,3,3,0
1191,1877,7,6,1
1191,2086,5,4,1
1191,2162,3,3,0
1191,2168,4,5,1
1192,532,3,3,1
1192,587,3,3,0
1192,826,5,5,1
1192,998,6,5,1
1192,1141,5,6,1
1192,1417,4,7,1
1192,1541,3,3,1
1192,1600,3,4,1
1192,1707,7,11,1
1192,1949,3,5,0
1192,2099,5,5,1
1193,498,5,5,1
1193,524,5,5,1
1193,989,3,3,1
1193,1028,5,5,1
1193,1198,3,3,0
1193,1998,3,3,1
1194,1307,7,6,1
1194,1373,5,5,1
1194,2036,4,4,0
1194,2093,3,3,1
1194,2149,6,5,1
1195,291,3,3,1
1195,655,3,4,1
1195,691,4,10,1
1195,878,6,5,1
1195,1011,5,6,1
1195,1132,3,4,1
1195,1730,7,6,1
1195,2014,7,3,0
1195,2275,3,3,1
1196,231,4,4,1
1196,448,5,7,1
1196,620,4,4,0
1196,708,4,4,1
1196,716,6,4,1
1196,949,3,3,1
1196,1123,4,4,1
1196,1394,6,7,1
1196,1653,4,3,1
1196,1860,5,5,1
1196,1973,3,3,0
1197,866,7,7,1
1197,1795,5,6,1
1197,1989,5,4,0
1197,2028,4,4,1
1197,2064,4,4,0
1197,2279,5,4,1
1198,342,5,4,1
1198,387,3,3,1
1198,1348,6,7,1
1198,1545,6,5,1
1198,2087,3,3,0
1198,2186,6,5,1
1198,2265,4,4,1
1199,306,5,8,1
1199,459,5,4,1
1199,805,6,5,0
1199,1222,3,3,0
1199,1384,6,5,1
1199,1629,3,3,1
1199,1688,3,3,1
1199,1918,6,7,0
1199,2164,4,4,0
1200,931,6,5,1
1200,1024,4,4,1
1200,1060,5,5,1
1200,1087,5,5,0
1200,1318,7,7,0
1200,1337,3,4,1
1200,1461,6,5,0
1200,1501,6,5,1
1200,1697,4,3,1
1200,1781,4,3,1
1201,1004,5,5,1
1201,1442,7,7,1
1201,1620,4,4,1
1201,1965,6,5,1
1201,2113,3,3,0
1201,2217,3,3,0
1201,2239,3,3,0
1202,482,5,5,0
1202,826,5,4,1
1202,846,4,4,1
1202,1053,3,3,0
1202,1520,3,7,0
1202,1645,3,3,0
1202,1896,3,4,0
1202,1973,3,3,1
1203,433,3,3,0
1203,791,5,5,1
1203,1118,4,4,1
1203,1330,4,4,1
1203,1555,3,3,1
1203,1885,5,4,0
1203,2150,6,4,1
1204,157,4,4,0
1204,265,5,7,0
1204,580,5,4,0
1204,733,5,4,1
1204,1040,4,5,0
1204,1134,3,3,0
1204,1263,6,5,1
1204,1272,3,4,0
1204,1610,6,6,1
1204,1678,7,5,1
1204,1950,5,5,1
1204,2006,4,4,0
1204,2059,5,5,1
1204,2224,4,3,0
1204,2254,4,4,0
1205,320,3,3,0
1205,331,4,4,0
1205,369,4,4,1
1205,884,8,5,1
1205,915,5,4,1
1205,1199,6,7,1
1205,1629,5,4,1
1205,1654,3,3,0
1205,1730,4,4,1
1205,1816,3,4,0
1205,1845,4,4,0
1205,2102,6,5,1
1206,124,4,3,0
1206,360,6,6,1
1206,749,8,6,1
1206,1399,3,3,1
1206,1997,7,5,1
1206,2054,4,4,0
1206,2271,7,8,1
1207,84,4,3,1
1207,961,5,5,1
1207,1071,4,4,0
1207,1699,3,3,1
1207,1856,3,4,0
1207,2082,3,4,1
1207,2171,3,3,0
1208,147,4,4,0
1208,629,9,5,1
1208,941,3,3,0
1208,1311,3,3,1
1208,1504,4,4,0
1208,1764,3,3,1
1208,1805,4,4,1
1208,2026,6,6,1
1209,35,4,4,1
1209,257,3,3,1
1209,548,4,4,0
1209,1831,3,4,1
1209,1896,5,5,0
1209,2261,4,4,0
1210,417,3,3,1
1210,1243,5,5,1
1210,1465,5,4,0
1210,1486,5,5,0
1210,1528,4,5,1
1210,1565,8,6,1
1210,1825,4,3,1
1210,2181,4,4,0
1210,2193,4,5,1
1211,136,7,6,1
1211,401,5,6,1
1211,536,6,6,0
1211,572,5,3,1
1211,727,3,3,1
1211,841,4,4,1
1211,1373,6,6,1
1211,1406,4,6,1
1211,1428,4,4,0
1211,1600,6,6,1
1211,1788,6,6,1
1211,2047,9,5,1
1211,2208,3,3,0
1212,114,4,4,1
1212,222,4,4,1
1212,1181,3,3,0
1212,1233,4,3,0
1212,1388,6,6,1
1212,1749,3,3,1
1213,594,8,4,1
1213,652,5,5,1
1213,711,3,4,0
1213,794,5,5,1
1213,1139,3,3,1
1213,1455,4,4,0
1213,1470,5,5,1
1213,1731,5,10,1
1213,1799,4,5,1
1213,1858,5,7,1
1214,244,4,5,0
1214,301,3,4,1
1214,720,3,3,0
1214,769,7,4,1
1214,891,3,4,1
1214,1045,4,4,0
1214,1518,3,3,0
1214,1939,4,5,0
1214,2173,4,3,0
1215,187,6,7,1
1215,287,3,3,1
1215,462,5,4,1
1215,503,5,5,1
1215,678,6,7,1
1215,870,3,3,1
1215,971,6,5,1
1215,1060,5,6,1
1215,1576,4,5,1
1215,1681,3,3,1
1215,2279,5,6,1
1216,848,5,5,1
1216,1172,3,3,0
1216,1339,3,3,0
1216,1584,6,5,1
1216,1991,5,6,1
1216,2252,4,3,0
1217,345,7,7,1
1217,511,5,5,1
1217,788,3,3,1
1217,1191,7,6,1
1217,1613,4,4,0
1217,1661,6,6,1
1217,1708,3,3,1
1217,2011,6,6,1
1217,2097,5,5,1
1217,2217,8,5,1
1218,310,3,3,1
1218,742,5,4,0
1218,999,5,6,1
1218,1181,3,3,1
1218,1256,5,5,1
1218,1511,4,4,1
1218,1830,3,3,0
1218,2056,4,4,1
1219,444,3,4,0
1219,580,5,4,0
1219,657,7,8,0
1219,890,5,4,0
1219,1087,3,3,1
1219,1143,4,3,0
1219,1366,7,6,1
1219,1486,4,4,0
1219,1723,5,4,1
1219,2209,3,3,0
1219,2238,3,3,1
1220,242,4,4,1
1220,706,4,4,1
1220,939,9,8,1
1220,948,4,4,0
1220,1281,4,3,1
1220,1451,3,3,1
1220,1712,7,6,1
1220,2068,4,4,1
1220,2128,3,4,0
1220,2136,4,8,1
1220,2184,6,5,1
1221,153,6,7,1
1221,802,4,4,1
1221,1050,6,6,1
1221,1092,4,3,1
1221,1896,3,3,0
1222,564,6,6,1
1222,605,5,5,1
1222,918,4,5,0
1222,985,9,7,1
1222,1686,4,3,1
1222,2031,9,3,1
1222,2078,6,5,1
1223,543,3,3,0
1223,820,4,4,1
1223,849,7,4,1
1223,1172,5,6,0
1223,1201,6,7,1
1223,1293,3,3,1
1223,2161,3,4,0
1223,2236,6,5,0
1224,234,3,3,1
1224,431,4,3,0
1224,1347,8,5,0
1224,1850,3,5,1
1224,1916,3,3,1
1224,1967,4,4,0
1224,2000,3,3,1
1224,2294,4,4,0
1225,356,10,6,1
1225,408,6,8,1
1225,752,5,5,1
1225,1281,4,5,1
1225,1493,6,7,1
1225,1800,4,3,1
1225,1931,3,4,0
1226,66,3,3,1
1226,178,6,6,1
1226,446,5,5,1
1226,461,4,3,0
1226,644,4,3,0
1226,1317,3,3,0
1226,1387,4,3,0
1226,1446,5,7,1
1226,1745,6,6,1
1226,1827,5,4,0
1226,2181,4,3,0
1226,2251,4,5,0
1227,313,3,4,1
1227,1151,6,8,1
1227,1416,4,11,1
1227,1503,5,5,0
1227,1548,9,4,1
1227,1695,4,4,0
1227,1862,7,5,1
1227,2055,3,3,1
1227,2059,6,7,1
1227,2199,3,3,0
1228,573,4,5,0
1228,1540,3,5,1
1228,2086,5,6,1
1228,2123,5,8,1
1229,586,6,6,1
1229,650,3,3,1
1229,815,4,3,1
1229,1260,5,5,0
1229,1432,5,6,1
1229,1564,3,3,1
1229,1935,5,5,1
1229,2108,4,4,1
1230,202,5,4,0
1230,467,6,9,1
1230,878,7,8,1
1230,1629,6,6,1
1230,1894,3,3,0
1230,2143,3,4,1
1230,2244,4,3,1
1231,23,5,4,0
1231,334,5,7,0
1231,427,5,6,0
1231,693,4,3,0
1231,720,5,5,0
1231,954,3,3,1
1231,1221,4,4,0
1231,1843,3,4,1
1232,77,4,5,1
1232,165,5,4,1
1232,260,3,3,0
1232,678,5,5,0
1232,1028,3,3,1
1232,1036,4,5,0
1232,1091,3,3,1
1232,1658,4,8,0
1232,1948,5,5,0
1232,1992,7,6,1
1233,191,3,4,0
1233,787,3,4,1
1233,897,4,4,1
1233,969,4,3,0
1233,1194,4,3,1
1233,1325,4,4,0
1233,1380,5,5,0
1233,2271,5,6,1
1234,374,5,4,1
1234,543,5,4,1
1234,918,4,5,1
1234,1050,5,4,0
1234,1462,4,5,1
1234,1684,4,4,0
1234,1871,4,4,0
1234,1911,3,3,0
1235,773,7,5,1
1235,1203,4,4,1
1235,1877,4,5,1
1235,1965,7,6,1
1235,2250,5,5,1
1236,575,5,5,0
1236,663,4,5,0
1236,670,4,4,1
1236,804,4,5,0
1236,851,3,4,1
1236,1072,5,4,1
1236,1149,5,5,1
1236,1413,4,5,0
1236,1672,4,3,1
1236,1772,3,3,1
1236,1851,5,4,1
1236,1926,4,3,0
1237,250,3,3,0
1237,294,5,4,1
1237,422,3,3,0
1237,442,5,5,1
1237,796,3,3,0
1237,1128,6,6,1
1237,1331,5,5,1
1237,1600,4,4,1
1237,1792,5,5,1
1237,2038,6,7,1
1237,2064,3,3,1
1238,12,5,4,0
1238,315,4,3,1
1238,566,4,3,1
1238,619,4,3,0
1238,988,4,3,1
1238,1029,5,4,1
1238,1498,6,10,1
1238,1540,5,5,1
1238,1664,3,3,0
1238,1756,5,5,1
1238,2192,4,4,0
1239,229,4,4,1
1239,1348,5,5,1
1239,1572,3,3,1
1239,1725,5,4,1
1239,1900,4,4,0
1239,2083,5,5,0
1240,122,3,4,1
1240,133,3,3,0
1240,212,4,3,0
1240,961,5,4,1
1240,1289,3,4,0
1240,1471,6,6,1
1240,1653,3,3,1
1240,2003,6,5,1
1241,997,6,6,1
1241,1082,5,4,1
1241,1228,3,4,0
1241,1511,8,8,1
1241,1742,12,5,1
1241,1881,4,3,0
1241,1890,3,3,1
1241,2115,6,4,0
1241,2291,4,4,0
1242,47,4,3,1
1242,754,3,4,1
1242,936,5,3,1
1242,942,3,3,0
1242,1164,5,5,0
1242,1395,3,4,1
1242,1427,6,5,1
1242,1620,5,4,1
1242,1816,4,5,1
1242,1943,3,3,1
1242,2235,4,5,1
1243,29,4,5,1
1243,192,3,3,0
1243,280,5,5,0
1243,851,5,6,1
1243,901,3,4,1
1243,914,6,6,1
1243,948,6,10,1
1243,1046,6,6,0
1243,1370,9,10,0
1243,1844,6,6,1
1243,1915,6,6,1
1243,2255,4,4,0
1244,162,3,4,0
1244,726,3,3,1
1244,792,3,4,0
1244,986,3,3,1
1244,1060,5,6,1
1244,1122,5,6,1
1244,1280,3,3,0
1244,1309,3,3,0
1244,1529,3,3,1
1244,1801,7,8,1
1244,1873,3,4,1
1244,1951,3,4,1
1244,2163,3,3,0
1245,144,5,4,0
1245,325,4,4,1
1245,434,4,3,0
1245,553,4,5,1
1245,675,4,3,1
1245,701,4,4,1
1245,714,9,4,1
1245,1112,5,4,0
1245,2144,6,5,1
1245,2273,6,6,1
1246,81,3,4,0
1246,601,3,6,0
1246,979,3,3,0
1246,1402,6,6,1
1246,1438,3,3,0
1246,1560,6,6,1
1246,1793,5,5,1
1246,2220,6,8,1
1247,231,4,3,1
1247,257,6,7,1
1247,503,8,8,1
1247,820,3,3,0
1247,882,4,4,0
1247,1671,6,4,1
1247,1905,5,5,1
1247,2054,4,6,1
1247,2212,3,4,1
1248,1105,3,3,0
1248,1203,5,4,1
1248,1212,6,6,1
1248,1622,5,4,1
1248,2004,7,5,1
1249,660,4,3,0
1249,764,3,3,1
1249,848,5,5,1
1249,1033,6,7,1
1249,1260,3,4,0
1249,1415,5,6,1
1249,1981,3,4,1
1249,2018,3,3,0
1249,2080,6,7,1
1249,2181,7,5,1
1249,2233,5,4,1
1250,57,3,3,0
1250,363,5,5,0
1250,928,6,6,1
1250,1085,3,3,0
1250,1329,6,5,1
1250,1529,4,4,1
1250,1537,5,6,1
1250,1615,4,3,1
1250,1698,4,4,1
1250,1923,6,6,1
1250,2191,10,9,1
1251,122,4,4,1
1251,906,3,3,0
1251,1238,7,5,1
1251,1273,6,6,1
1251,1650,3,4,1
1251,1683,6,6,1
1251,1876,5,5,1
1251,1937,9,5,1
1251,2115,3,3,0
1252,265,6,5,1
1252,562,5,3,1
1252,955,5,5,1
1252,1059,4,4,1
1252,1126,3,4,1
1252,1149,8,7,1
1252,1251,4,4,1
1252,2025,4,3,1
1253,1092,5,10,0
1253,1166,3,3,0
1253,1578,4,4,1
1253,1969,5,5,1
1253,2095,4,4,1
1254,484,5,4,0
1254,585,4,4,0
1254,1023,4,5,1
1254,1181,4,3,1
1254,1366,4,4,0
1254,1639,4,4,0
1254,1758,3,7,1
1254,2049,3,3,1
1254,2109,3,3,0
1254,2129,3,3,1
1254,2148,5,10,1
1255,651,5,5,1
1255,781,5,3,1
1255,1139,3,4,0
1255,1230,4,4,0
1255,1341,4,4,1
1255,1474,4,4,0
1255,1502,4,4,0
1255,1901,5,6,1
1255,2294,4,5,1
1256,435,3,3,0
1256,531,5,5,1
1256,634,5,5,0
1256,677,4,4,1
1256,759,4,5,0
1256,1065,5,5,0
1256,1456,5,5,1
1256,1466,3,3,0
1256,1620,6,5,0
1256,1740,6,5,1
1256,1822,4,6,1
1257,6,6,7,1
1257,28,6,8,1
1257,359,4,4,1
1257,614,5,6,1
1257,772,4,4,1
1257,793,4,7,1
1257,1389,5,4,1
1257,1522,5,5,1
1257,1553,9,8,1
1257,1801,6,6,1
1258,69,4,4,1
1258,688,5,5,0
1258,1108,7,7,1
1258,1327,3,4,0
1258,1572,3,5,0
1258,1955,4,4,1
1258,1997,5,6,0
1258,2227,6,4,0
1258,2259,4,5,1
1259,212,5,7,1
1259,551,3,3,0
1259,828,3,3,0
1259,1081,4,3,0
1259,1348,4,4,0
1259,1772,4,4,1
1260,376,6,6,1
1260,1321,4,3,1
1260,1440,4,4,1
1260,1989,10,5,0
1261,444,5,4,0
1261,843,3,3,0
1261,970,5,6,1
1261,986,3,3,1
1261,1359,5,5,1
1261,1399,4,3,1
1261,1540,3,3,0
1261,1632,4,4,1
1261,1923,4,4,1
1262,665,4,4,1
1262,818,4,4,1
1262,931,3,3,1
1262,1512,6,6,1
1262,1651,4,7,1
1262,1913,6,3,1
1262,2078,4,4,1
1263,305,4,5,1
1263,358,4,4,0
1263,537,4,5,1
1263,701,3,3,0
1263,1175,8,6,0
1263,1284,8,5,1
1263,1472,3,3,0
1263,1593,7,6,1
1263,1660,6,6,1
1263,1824,3,3,1
1263,1855,3,3,0
1263,2150,3,3,1
1264,69,9,5,0
1264,390,3,3,0
1264,677,3,3,0
1264,1210,5,5,0
1264,1310,3,3,1
1264,1534,5,5,1
1264,1876,5,4,0
1264,1955,5,4,1
1264,2118,6,5,0
1264,2280,5,5,1
1265,148,4,5,1
1265,320,4,5,0
1265,507,4,4,0
1265,795,5,6,1
1265,840,5,5,0
1265,900,7,5,1
1265,1045,5,6,1
1265,1243,4,3,1
1265,1316,4,5,1
1265,1702,9,5,0
1265,2029,4,9,1
1265,2061,5,4,0
1265,2142,6,5,0
1265,2238,5,5,1
1266,272,6,6,1
1266,297,6,6,1
1266,521,4,6,0
1266,991,5,5,1
1266,1692,3,3,1
1266,1902,6,5,0
1266,2248,3,3,1
1266,2262,5,5,1
1267,106,6,7,1
1267,456,5,5,1
1267,625,4,4,1
1267,878,5,6,1
1267,920,3,3,1
1267,931,7,5,1
1267,1544,4,5,1
1267,1790,7,6,1
1267,1927,3,3,1
1267,2049,6,5,1
1267,2084,4,3,1
1268,241,4,5,0
1268,948,4,4,1
1268,980,6,5,1
1268,1442,4,4,1
1268,1775,3,3,0
1268,2021,4,4,1
1269,290,4,4,1
1269,489,4,4,0
1269,647,6,8,1
1269,1126,4,3,0
1269,1477,4,4,0
1269,1576,5,5,1
1269,2253,4,4,0
1270,198,3,3,1
1270,442,4,5,1
1270,472,4,4,1
1270,1161,5,5,0
1270,1453,5,5,1
1270,1615,6,5,0
1270,1632,4,4,1
1270,2173,5,5,1
1271,4,3,3,1
1271,254,5,6,0
1271,556,4,4,0
1271,602,6,10,1
1271,723,6,6,1
1271,764,5,6,0
1271,1038,4,4,1
1271,1559,9,7,1
1271,1752,6,5,1
1272,360,5,6,1
1272,399,6,5,1
1272,514,4,4,1
1272,777,5,8,1
1272,867,9,7,1
1272,1012,6,6,1
1272,1274,5,5,1
1272,1373,3,3,0
1272,1381,6,10,0
1272,1671,3,3,0
1273,29,4,5,1
1273,214,5,5,0
1273,372,5,4,1
1273,747,4,3,1
1273,912,5,6,1
1273,1312,3,4,1
1273,1356,4,3,0
1273,1896,3,3,1
1274,388,4,4,1
1274,591,4,4,0
1274,955,7,7,1
1274,1259,3,3,1
1274,1517,3,3,1
1274,1850,3,4,1
1275,526,5,5,1
1275,669,4,3,0
1275,1351,3,4,0
1275,1440,3,3,1
1275,1766,3,3,1
1275,1873,3,3,0
1275,2033,5,5,1
1276,735,4,4,1
1276,845,5,5,1
1276,1290,3,3,0
1276,1912,4,4,1
1276,2109,5,5,0
1277,39,5,4,1
1277,120,6,5,1
1277,316,6,5,1
1277,561,6,4,1
1277,834,4,4,1
1277,1066,5,6,1
1277,1234,7,5,1
1277,1502,4,5,1
1277,1547,5,5,1
1277,1585,5,6,0
1277,1600,4,3,0
1277,1936,3,3,1
1277,2073,5,5,1
1278,483,8,5,0
1278,504,6,5,1
1278,1133,4,3,0
1278,1215,5,6,1
1278,1295,9,7,1
1278,1621,3,3,0
1279,420,4,4,1
1279,675,6,6,1
1279,818,3,3,0
1279,889,4,4,1
1279,1194,5,5,1
1279,1459,5,8,1
1279,1628,6,6,1
1279,1636,3,3,1
1279,1825,6,6,0
1279,1852,6,5,1
1279,1983,4,3,0
1279,2209,4,6,0
1280,80,4,3,0
1280,578,7,6,1
1280,783,4,4,1
1280,1312,5,6,0
1280,1375,4,4,0
1280,1393,5,5,0
1280,1535,5,6,1
1280,1652,6,4,1
1280,1717,4,4,0
1280,1773,4,4,1
1280,1833,4,6,1
1280,1888,3,3,0
1280,2178,4,4,1
1281,923,5,5,1
1281,973,3,4,1
1281,1340,6,7,1
1282,689,5,6,0
1282,995,3,3,0
1282,1517,6,9,0
1282,1753,9,5,1
1282,1798,4,3,0
1282,1917,4,4,1
1282,1965,7,6,0
1282,2083,5,4,1
1282,2097,4,4,0
1282,2228,4,3,1
1282,2260,4,3,0
1282,2289,4,4,1
1283,327,4,4,1
1283,471,5,6,0
1283,1183,3,4,1
1283,1953,4,4,1
1284,517,3,3,0
1284,735,6,6,1
1284,856,3,3,1
1284,876,6,6,1
1284,1167,4,5,1
1284,2043,3,3,0
1285,665,4,5,1
1285,825,7,5,1
1285,915,3,3,1
1285,1150,10,4,1
1285,1270,6,6,1
1285,1319,5,5,1
1285,1438,4,4,1
1285,2172,3,3,1
1286,148,4,4,1
1286,385,3,3,1
1286,964,4,4,0
1286,1012,5,6,1
1286,1331,4,3,0
1286,1616,3,4,0
1286,1659,6,6,1
1286,2130,3,3,0
1287,773,3,3,1
1287,1245,10,5,1
1287,1494,5,7,0
1287,1591,5,5,1
1287,1863,4,4,0
1287,1877,5,4,0
1287,2247,6,4,0
1288,82,3,3,0
1288,359,5,5,1
1288,491,9,6,1
1288,755,3,4,0
1288,792,5,5,0
1288,1074,5,5,1
1288,1105,3,3,1
1288,1770,4,4,1
1288,2000,3,3,0
1288,2235,3,4,0
1289,282,4,4,1
1289,895,4,4,1
1289,2094,3,4,0
1289,2145,6,6,1
1290,34,4,4,1
1290,705,3,4,0
1290,1127,3,3,1
1291,112,4,5,1
1291,417,10,7,1
1291,1237,3,3,0
1291,1310,3,3,1
1291,1371,7,6,1
1291,1805,6,7,1
1291,1964,7,6,1
1291,1987,11,5,1
1292,246,5,5,0
1292,442,8,4,1
1292,658,6,9,1
1292,772,6,6,1
1292,1027,4,5,0
1292,1110,6,5,1
1292,1331,4,4,0
1292,1351,10,4,1
1292,1678,4,4,1
1292,1816,3,3,0
1292,1897,6,6,1
1292,1927,5,5,0
1292,2180,3,3,0
1292,2292,4,4,0
1293,139,5,5,1
1293,313,5,5,1
1293,528,4,4,1
1293,731,6,5,1
1293,1158,4,5,1
1293,1191,5,4,1
1293,1268,3,4,0
1293,1533,4,4,0
1293,1605,6,8,1
1293,2224,4,4,1
1293,2276,6,5,1
1294,211,3,3,1
1294,535,5,6,1
1294,748,5,6,1
1294,1144,4,4,1
1294,1342,5,6,1
1294,1454,4,5,1
1294,1469,6,7,1
1294,1660,4,4,1
1294,1773,6,5,1
1294,1784,6,6,1
1294,1831,5,6,1
1295,720,5,5,1
1295,1359,7,6,1
1295,1913,3,3,0
1295,1997,3,3,1
1295,2072,6,6,1
1296,46,4,4,1
1296,162,6,6,1
1296,563,4,4,1
1296,1280,5,5,0
1296,1438,5,4,1
1296,1629,4,4,1
1296,1729,6,6,1
1296,1846,6,9,1
1296,1942,6,6,1
1296,2056,6,5,1
1296,2210,4,4,0
1297,73,4,5,0
1297,806,3,4,1
1297,819,4,4,1
1297,1124,4,8,1
1297,1199,8,7,1
1297,1213,5,6,1
1297,1264,4,4,0
1298,228,3,4,0
1298,353,5,4,0
1298,1050,6,6,1
1298,1980,4,4,0
1298,2191,4,4,0
1299,548,3,4,1
1299,592,5,4,1
1299,830,4,4,1
1299,902,6,5,0
1299,923,4,5,1
1299,1721,3,3,1
1299,1797,3,3,1
1300,304,3,3,0
1300,837,3,3,1
1300,1135,5,4,0
1300,1325,3,3,1
1300,1577,7,5,1
1300,1603,3,4,1
1300,1688,3,3,0
1300,1934,3,3,1
1300,2151,5,7,1
1301,246,4,5,1
1301,586,3,3,1
1301,862,3,3,0
1301,1543,5,5,1
1301,1866,3,4,1
1301,2174,5,5,0
1302,1033,4,3,0
1302,2040,3,5,0
1303,295,4,4,1
1303,403,5,4,1
1303,529,4,3,1
1303,686,6,5,1
1303,789,3,3,0
1303,1151,5,4,1
1303,1360,4,4,1
1303,1399,5,5,1
1303,1449,6,6,1
1303,1496,4,4,1
1303,1815,5,5,1
1303,1957,4,4,1
1304,188,3,3,1
1304,561,4,3,1
1304,659,3,3,1
1304,1018,9,4,0
1304,1074,3,3,0
1304,1375,4,4,1
1304,1432,4,4,1
1304,1771,3,4,0
1304,2073,5,6,1
1304,2117,4,4,0
1305,263,4,4,0
1305,379,3,3,0
1305,551,3,3,1
1305,600,5,6,1
1305,666,4,5,0
1305,1067,3,3,0
1305,1282,4,4,1
1305,1586,5,4,0
1305,1735,3,4,1
1306,54,4,4,1
1306,221,3,3,1
1306,572,4,4,0
1306,701,8,3,1
1306,820,3,3,0
1306,920,4,8,1
1306,1292,5,5,0
1306,1611,4,4,1
1306,1625,3,4,0
1306,1722,3,3,1
1306,1745,3,3,1
1306,1850,6,9,1
1306,2032,3,3,0
1306,2224,6,5,1
1307,272,4,4,0
1307,319,7,8,1
1307,960,5,5,1
1307,1045,6,8,1
1307,1079,3,4,0
1307,1158,6,5,0
1307,1680,4,4,0
1307,1887,7,6,1
1307,1983,4,5,1
1307,2088,3,3,1
1307,2283,4,12,1
1308,47,5,4,1
1308,448,3,3,0
1308,732,6,6,1
1308,841,3,4,0
1308,1507,4,5,1
1308,1764,4,3,1
1308,2011,6,6,0
1308,2161,4,3,0
1308,2212,6,6,1
1308,2238,5,6,1
1308,2257,3,3,1
1309,168,4,4,0
1309,1091,5,5,0
1309,1125,3,3,0
1309,1180,6,5,1
1309,1466,4,7,0
1309,1553,4,4,1
1309,1647,5,5,1
1309,1668,5,5,1
1309,2195,3,3,1
1310,236,7,5,1
1310,350,4,4,0
1310,495,6,6,1
1310,1112,7,5,0
1310,1174,4,3,1
1310,1202,6,4,0
1310,1233,3,3,0
1310,1271,4,3,1
1310,2001,4,4,1
1311,33,5,5,1
1311,466,7,6,0
1311,476,5,3,0
1311,559,4,3,0
1311,752,4,4,1
1311,758,4,3,0
1311,1213,5,5,0
1311,1336,4,4,0
1312,75,6,5,1
1312,106,6,7,1
1312,285,4,4,0
1312,984,3,4,0
1312,1431,5,4,1
1312,1536,5,5,1
1312,1636,5,4,1
1312,1834,3,3,0
1312,2143,5,6,1
1312,2150,6,6,1
1312,2276,4,4,1
1313,308,4,3,0
1313,382,4,5,1
1313,427,6,7,1
1313,742,3,3,1
1313,879,6,5,1
1313,1316,3,3,1
1313,1437,3,4,1
1313,1494,7,4,0
1313,1740,4,4,0
1313,1772,4,3,1
1313,1993,5,4,1
1313,2026,3,4,0
1314,482,6,7,1
1314,717,4,5,1
1314,766,3,3,0
1314,864,3,3,0
1314,1102,3,3,1
1314,1347,3,3,1
1314,1528,5,5,1
1314,1794,4,3,0
1314,1848,5,4,1
1314,1916,3,4,1
1315,1027,6,5,1
1315,1136,6,6,1
1315,1229,3,3,0
1315,1311,3,3,0
1315,1421,4,3,1
1315,1782,3,3,1
1315,1959,5,8,0
1315,2244,6,5,1
1316,50,3,3,0
1316,1264,4,4,1
1316,1395,3,3,0
1316,1812,5,4,0
1317,333,3,4,0
1317,343,3,3,0
1317,451,3,3,0
1317,639,5,5,1
1317,809,4,3,1
1317,916,7,5,1
1317,977,3,4,1
1317,1163,3,4,1
1317,1194,4,4,0
1317,1401,6,5,0
1317,2019,3,3,0
1317,2195,5,5,1
1318,555,5,5,1
1318,568,4,5,1
1318,934,7,4,0
1318,1359,3,3,0
1318,1575,6,6,1
1318,2181,5,6,1
1319,360,4,5,1
1319,960,4,6,1
1319,1020,3,4,1
1319,1592,4,4,1
1319,1912,4,6,1
1319,1970,4,8,0
1319,2063,3,3,0
1319,2294,7,6,0
1320,297,4,3,1
1320,741,3,3,1
1320,749,4,4,0
1320,1094,4,4,1
1320,1172,4,4,1
1320,1524,5,3,1
1320,1733,5,6,0
1320,1770,5,6,1
1320,2009,8,4,1
1321,496,5,5,0
1321,1085,5,4,1
1321,1368,4,3,0
1321,1470,6,6,1
1322,14,3,3,0
1322,24,5,4,0
1322,314,3,3,1
1322,631,4,4,1
1322,710,6,6,1
1322,863,4,4,1
1322,872,3,3,0
1322,1450,5,5,1
1322,1708,3,3,0
1322,1724,3,3,0
1322,1865,5,4,1
