X,Y,W,H,flag
1095,2207,6,4,1
1096,458,7,6,1
1096,660,4,5,1
1096,896,4,5,1
1096,991,5,5,1
1096,1225,3,3,0
1096,1368,4,4,1
1096,1632,7,7,1
1096,2148,8,7,1
1096,2276,5,5,0
1097,49,4,5,1
1097,151,4,4,0
1097,872,5,6,1
1097,1095,4,4,1
1097,1117,6,5,0
1097,1199,4,4,1
1097,1332,7,5,1
1097,1429,5,5,0
1097,1438,7,4,0
1097,1474,3,3,0
1097,1526,7,6,1
1097,1672,4,4,1
1098,176,4,3,0
1098,510,3,3,0
1098,802,5,4,1
1098,1168,5,4,1
1098,1490,3,3,1
1098,1512,5,5,1
1098,1551,6,6,1
1098,2221,7,7,1
1099,199,3,3,1
1099,576,5,5,0
1099,769,3,3,1
1099,1238,4,5,1
1099,1299,4,3,1
1099,1687,7,5,1
1099,1790,3,3,1
1099,2019,4,3,1
1100,65,9,6,0
1100,339,7,5,0
1100,535,4,3,0
1100,593,5,5,1
1100,1644,5,8,1
1100,1712,5,5,1
1100,1729,4,4,1
1100,1741,5,5,0
1100,1967,5,6,1
1100,2094,4,3,1
1101,13,3,3,0
1101,145,3,3,1
1101,304,4,3,1
1101,485,9,6,1
1101,526,5,5,0
1101,567,5,5,1
1101,1600,5,5,0
1102,82,8,7,1
1102,204,4,3,1
1102,426,5,5,1
1102,611,3,3,0
1102,615,4,4,0
1102,755,5,5,1
1102,1177,5,5,1
1102,1256,3,3,0
1102,1465,4,3,1
1102,1541,4,5,1
1102,1576,4,3,1
1103,187,5,6,1
1103,1049,3,4,1
1103,1409,4,4,1
1103,1459,6,3,1
1103,1878,6,5,1
1103,2278,3,4,1
1104,4,4,4,1
1104,95,6,5,0
1104,334,3,3,1
1104,498,5,5,1
1104,670,6,6,1
1104,831,3,3,1
1104,890,3,3,0
1104,1030,3,3,0
1104,1273,5,5,1
1104,1453,3,3,1
1104,1623,5,7,1
1104,1821,5,6,0
1105,395,3,3,1
1105,1221,4,5,0
1105,1266,6,4,1
1105,1386,5,5,0
1105,1705,4,4,0
1105,1958,4,4,1
1106,27,4,4,1
1106,318,5,5,1
1106,371,3,3,1
1106,389,3,3,0
1106,543,5,5,1
1106,993,4,3,1
1106,1001,4,4,1
1106,1074,4,9,1
1106,1288,4,5,1
1106,1656,5,5,1
1106,2106,4,4,1
1107,227,8,5,1
1107,245,4,4,1
1107,631,4,5,0
1107,1195,5,6,1
1107,1241,4,4,1
1108,137,5,5,0
1108,1068,4,4,1
1108,1147,3,3,1
1108,1485,5,4,1
1108,1728,3,3,0
1108,1834,4,4,1
1108,2038,5,5,1
1108,2058,4,4,1
1108,2078,3,4,1
1108,2246,6,5,0
1109,122,4,3,1
1109,325,4,4,1
1109,578,5,5,1
1109,713,4,4,1
1109,764,3,4,0
1109,913,6,6,1
1109,1021,5,4,1
1109,1044,11,6,1
1109,1313,6,6,0
1109,1341,3,3,0
1109,1437,7,10,1
1109,1558,3,3,1
1109,2049,5,6,1
1109,2232,6,6,1
1110,158,3,3,0
1110,219,3,3,0
1110,476,3,3,0
1110,922,6,6,1
1110,1477,5,4,0
1110,1599,3,3,0
1110,1771,3,3,0
1110,2099,5,3,0
1111,110,4,4,1
1111,468,3,4,0
1111,619,3,3,1
1111,1174,3,3,0
1111,1407,3,3,1
1111,1465,4,4,1
1111,1567,5,5,1
1111,2019,3,3,0
1112,5,4,4,1
1112,59,4,3,1
1112,246,9,5,1
1112,442,5,6,1
1112,503,5,5,1
1112,824,4,4,0
1112,971,5,5,1
1112,1216,6,6,1
1112,1303,5,5,1
1112,1327,3,3,1
1112,1552,5,3,0
1112,1607,3,4,1
1112,1737,6,7,1
1112,1808,3,3,1
1112,1940,4,4,0
1112,2133,3,5,1
1113,131,6,4,1
1113,312,5,6,1
1113,431,4,4,1
1113,586,3,4,0
1113,868,5,5,1
1113,1182,5,5,1
1113,1384,3,3,0
1113,1454,6,3,0
1113,1668,6,6,1
1113,1727,4,4,0
1113,1765,3,3,1
1113,1813,4,4,0
1114,382,5,5,1
1114,990,4,5,1
1114,1075,4,4,1
1114,1348,5,5,1
1114,1521,3,3,1
1114,1595,5,4,1
1114,1964,5,5,0
1114,2078,4,4,0
1115,517,5,6,1
1115,760,8,4,1
1115,790,3,8,1
1115,850,3,3,1
1115,1001,6,5,1
1115,1028,5,8,0
1115,1168,4,4,0
1115,1241,6,6,1
1115,1506,5,4,1
1115,1837,5,4,0
1115,2013,4,3,0
1115,2241,4,3,0
1116,206,4,4,1
1116,217,3,3,1
1116,329,6,6,1
1116,567,6,9,1
1116,743,3,5,1
1116,839,5,7,1
1116,878,4,4,1
1116,940,6,6,1
1116,1364,5,7,1
1116,1758,4,5,0
1116,1889,6,5,1
1116,1931,4,4,0
1117,392,5,5,0
1117,403,5,9,1
1117,693,4,4,0
1117,1113,4,4,0
1117,1417,5,6,1
1117,1678,3,3,1
1118,153,5,7,1
1118,168,5,5,1
1118,594,4,4,1
1118,631,4,4,1
1118,782,3,3,0
1118,887,3,3,1
1118,1120,3,3,0
1118,1251,4,4,0
1118,1468,5,4,1
1118,1577,5,5,0
1119,493,9,5,1
1119,506,3,3,0
1119,583,6,5,1
1119,608,5,4,1
1119,679,5,4,1
1119,729,5,4,1
1119,1618,3,3,0
1119,1906,5,4,1
1119,2061,3,4,1
1120,84,3,4,0
1120,339,3,3,1
1120,418,4,4,1
1120,1010,5,4,0
1120,1286,4,4,1
1120,1396,5,7,1
1120,1446,3,4,1
1120,2003,6,4,1
1120,2134,6,5,1
1120,2145,6,6,0
1120,2201,3,3,1
1121,484,3,4,1
1121,791,6,6,1
1121,1019,3,3,0
1121,1058,7,3,1
1121,1203,3,3,0
1121,1374,3,4,1
1121,1480,5,6,1
1121,1591,6,8,1
1121,1716,4,4,1
1121,1748,5,6,1
1121,1861,5,4,1
1121,1943,5,6,1
1121,1996,3,3,0
1121,2206,6,5,1
1122,354,6,5,1
1122,667,3,3,0
1122,837,3,3,0
1122,873,5,6,1
1122,971,6,5,1
1122,1165,3,3,1
1122,1181,6,6,1
1122,1531,3,3,0
1122,1613,3,4,1
1123,36,5,5,0
1123,59,3,4,1
1123,272,6,5,1
1123,564,5,3,0
1123,632,5,9,0
1123,1041,4,5,0
1123,1220,3,3,1
1123,1387,5,6,1
1123,1647,4,4,0
1123,1799,4,4,1
1123,1967,4,3,0
1123,2107,5,5,1
1124,214,4,5,1
1124,776,5,5,1
1124,1036,3,3,1
1124,1383,3,3,0
1124,1762,7,6,1
1124,1832,3,4,1
1124,1843,3,3,0
1125,124,4,4,0
1125,528,4,5,1
1125,744,4,4,0
1125,993,6,5,1
1125,1514,3,4,1
1125,1554,3,3,1
1125,1679,3,4,1
1126,18,5,6,1
1126,182,5,6,0
1126,197,4,4,1
1126,309,3,3,0
1126,688,4,4,1
1126,907,6,6,1
1126,943,7,5,1
1126,1281,4,5,0
1126,1561,5,6,1
1126,1692,3,3,1
1126,1707,9,4,1
1126,2220,5,4,0
1127,296,4,4,1
1127,441,6,7,0
1127,552,3,3,0
1127,661,4,4,1
1127,1101,3,3,0
1127,1340,4,4,1
1127,1452,3,4,0
1127,1855,3,3,0
1127,2125,4,5,1
1128,90,4,4,1
1128,316,4,6,1
1128,390,4,4,0
1128,826,3,3,0
1128,1014,4,5,1
1128,1166,4,5,1
1128,1331,4,5,1
1128,1614,3,3,1
1128,1655,6,5,1
1128,1739,5,5,1
1128,2267,4,3,0
1129,6,3,3,0
1129,245,5,5,1
1129,590,5,10,1
1129,646,3,3,0
1129,833,6,4,1
1129,1024,4,4,1
1129,1225,5,9,1
1129,1236,5,4,1
1129,1348,4,4,0
1129,1671,4,3,0
1129,2133,3,4,1
1129,2168,5,5,1
1129,2295,5,5,0
1130,62,4,3,1
1130,334,3,4,1
1130,431,5,5,0
1130,730,5,4,1
1130,856,7,6,1
1130,1125,5,4,0
1130,1366,5,4,1
1130,1391,5,5,1
1130,1497,4,4,0
1130,1806,3,3,0
1130,2088,5,4,1
1131,42,3,5,1
1131,173,5,6,0
1131,449,3,3,0
1131,456,4,4,1
1131,465,5,6,1
1131,541,6,6,1
1131,760,5,5,1
1131,1570,7,7,1
1131,1945,6,6,1
1131,1975,6,5,0
1131,2003,4,4,0
1131,2052,5,4,1
1131,2146,6,6,1
1131,2206,4,4,1
1131,2287,3,3,0
1132,80,4,4,1
1132,530,4,3,1
1132,717,6,5,1
1132,1423,6,5,1
1132,1480,7,9,1
1132,1687,4,6,0
1133,1055,4,4,0
1133,1246,5,4,1
1133,1676,4,4,0
1133,1958,3,4,0
1133,2245,5,4,0
1134,14,3,3,1
1134,653,5,5,1
1134,925,9,5,1
1134,1302,4,5,0
1134,1342,4,4,1
1134,1351,5,5,1
1135,25,3,3,1
1135,232,4,5,1
1135,287,6,5,1
1135,479,6,5,1
1135,573,4,4,0
1135,621,3,3,1
1135,850,3,3,1
1135,1590,4,5,1
1135,1735,3,3,1
1135,1794,6,4,1
1135,2013,5,4,1
1135,2075,3,3,1
1135,2254,3,3,1
1136,200,8,8,1
1136,221,6,5,1
1136,705,3,3,1
1136,799,5,5,1
1136,806,3,3,1
1136,871,4,4,0
1136,980,4,5,0
1136,1198,4,3,0
1136,1327,4,4,1
1136,1667,3,3,0
1136,1723,3,4,0
1136,2132,5,6,1
1137,427,5,6,1
1137,768,6,5,1
1137,811,10,4,1
1137,1005,6,6,0
1137,1035,4,4,1
1137,1414,5,5,1
1137,1490,6,6,1
1137,1537,5,5,1
1137,1828,5,5,1
1137,2215,3,3,1
1138,146,6,7,1
1138,211,5,4,1
1138,316,4,4,1
1138,786,3,3,0
1138,1099,4,5,1
1138,1133,4,4,1
1138,1310,4,4,0
1138,1603,3,6,0
1138,1620,4,5,0
1138,1652,8,7,1
1138,1777,5,4,1
1138,2264,4,3,0
1139,473,4,4,1
1139,590,7,6,1
1139,733,6,6,1
1139,746,5,5,0
1139,1017,4,4,1
1139,1392,6,5,1
1139,1803,5,8,1
1139,1843,9,5,1
1139,1956,5,4,1
1140,187,6,6,1
1140,616,5,6,1
1140,755,7,6,1
1140,1165,3,3,1
1140,1236,4,4,0
1140,1747,5,6,1
1140,1917,6,5,1
1140,2118,4,4,0
1141,96,3,3,0
1141,405,3,4,0
1141,460,4,4,1
1141,562,3,3,1
1141,684,4,9,1
1141,1079,4,4,0
1141,1219,4,4,1
1141,1460,4,4,1
1142,20,5,5,0
1142,103,3,3,1
1142,262,5,5,0
1142,538,6,6,1
1142,1335,4,4,1
1142,1443,4,4,1
1142,2152,3,3,1
1143,178,3,3,0
1143,422,3,4,0
1143,650,6,5,1
1143,837,4,5,1
1143,1370,5,5,1
1143,1482,3,4,1
1143,1784,7,7,1
1143,1970,4,4,1
1143,2178,7,6,1
1144,46,3,3,0
1144,568,3,3,0
1144,1048,4,3,1
1144,1615,5,5,1
1144,1632,5,5,1
1144,1731,3,3,1
1144,1864,4,6,1
1144,1902,4,3,1
1144,1945,4,4,1
1144,2026,6,5,1
1144,2217,5,5,1
1145,366,4,3,0
1145,455,5,4,0
1145,480,4,3,1
1145,659,4,9,1
1145,944,4,4,1
1145,1362,10,6,1
1145,1585,3,4,0
1145,2165,4,3,0
1146,30,4,4,0
1146,324,5,4,0
1146,337,5,8,1
1146,607,5,4,0
1146,711,4,4,1
1146,845,9,7,1
1146,993,5,5,0
1146,1066,4,3,0
1146,1071,5,5,0
1146,1150,4,4,1
1146,1601,8,7,1
1146,1691,3,3,1
1146,1813,3,3,1
1147,432,4,5,1
1147,530,7,6,1
1147,681,5,7,1
1147,718,4,4,1
1147,779,3,3,0
1147,984,4,4,1
1147,1125,4,3,1
1147,1173,3,3,0
1147,1472,4,4,1
1147,1892,5,4,1
1147,1983,5,5,1
1147,2112,4,4,0
1147,2137,4,3,1
1147,2241,4,3,0
1148,63,6,7,1
1148,245,5,7,1
1148,358,4,4,0
1148,548,3,3,0
1148,817,6,6,1
1148,970,3,3,1
1148,1181,6,4,0
1148,1302,4,3,1
1148,1331,6,5,0
1148,1455,6,4,0
1148,1525,3,3,1
1149,163,4,5,0
1149,223,3,3,1
1149,257,4,4,1
1149,578,4,4,0
1149,1531,3,4,1
1149,2002,5,4,0
1149,2019,5,4,1
1149,2085,3,3,1
1150,200,6,8,1
1150,1213,4,4,0
1150,1235,3,4,1
1150,1282,4,3,0
1150,1667,5,5,1
1150,1740,5,8,1
1150,1964,4,4,1
1150,2038,8,5,1
1151,425,5,5,1
1151,637,3,4,1
1151,937,4,4,1
1151,1620,5,4,1
1151,1686,3,3,0
1151,1729,6,4,1
1151,2009,4,3,0
1151,2104,4,4,0
1151,2129,5,4,1
1151,2233,3,3,0
1152,17,6,6,1
1152,280,4,4,0
1152,564,6,5,0
1152,667,4,4,1
1152,1055,8,7,1
1152,1110,4,4,1
1152,1310,4,3,1
1152,1382,5,6,1
1152,1856,5,5,1
1152,2076,6,6,1
1152,2214,4,5,1
1152,2261,5,6,1
1153,157,4,4,1
1153,1098,3,3,0
1153,1133,5,4,1
1153,1202,5,4,1
1153,1320,4,4,0
1153,1777,6,5,1
1153,1843,3,4,0
1153,1877,6,6,0
1153,1892,5,4,1
1153,2122,3,3,1
1153,2248,6,5,0
1154,122,3,4,0
1154,318,5,5,0
1154,387,6,5,1
1154,502,7,8,1
1154,752,4,4,1
1154,1012,5,5,0
1154,1163,6,6,1
1154,1448,3,4,1
1154,2150,6,5,1
1155,138,3,3,0
1155,377,4,3,0
1155,466,6,4,1
1155,649,4,3,1
1155,743,4,5,0
1155,828,4,4,0
1155,1091,6,4,1
1155,1291,5,4,1
1155,1573,6,4,1
1155,1633,5,5,1
1155,2025,3,3,1
1155,2051,5,4,1
1156,182,5,4,1
1156,341,3,3,1
1156,454,7,6,1
1156,512,5,4,1
1156,679,3,3,0
1156,690,6,7,1
1156,777,4,4,1
1156,794,3,4,0
1156,919,5,6,0
1156,1331,3,4,1
1156,1772,3,3,1
1156,1915,6,5,1
1156,2286,3,3,0
1157,49,5,5,1
1157,287,4,4,1
1157,784,5,4,1
1157,1655,5,5,0
1157,2086,3,4,1
1158,715,4,4,1
1158,847,3,3,1
1158,973,5,5,0
1158,1221,4,8,1
1158,1697,4,3,0
1158,1930,3,3,1
1159,381,7,5,1
1159,445,6,5,1
1159,991,4,4,1
1159,1028,4,5,1
1159,1116,5,4,1
1159,1282,3,3,0
1159,1428,3,3,1
1159,1475,5,5,1
1159,1959,8,5,1
1159,1993,6,5,1
1159,2179,6,6,1
1160,7,5,4,1
1160,190,4,4,1
1160,432,4,5,0
1160,559,6,5,1
1160,657,7,8,1
1160,772,3,3,1
1160,812,3,3,0
1160,839,4,4,1
1160,890,4,4,0
1160,900,6,5,0
1160,1264,5,6,1
1160,1363,4,4,1
1160,1386,4,5,1
1160,1534,3,4,1
1160,2205,6,5,1
1161,279,6,3,0
1161,348,3,3,1
1161,357,5,5,0
1161,1042,8,5,1
1161,1066,6,6,1
1161,1299,5,5,1
1161,1316,12,5,1
1161,1706,5,6,1
1161,1971,4,5,1
1161,1978,3,3,1
1161,2032,6,6,1
1161,2059,4,4,1
1161,2109,4,4,1
1162,476,4,5,0
1162,617,4,4,1
1162,819,6,4,1
1162,950,7,8,1
1162,1328,5,4,1
1162,1722,3,3,1
1162,2229,6,3,1
1162,2244,3,3,1
1162,2259,5,4,1
1163,73,4,4,0
1163,214,4,4,0
1163,404,4,4,1
1163,527,4,5,1
1163,566,5,4,0
1163,919,5,5,1
1163,1059,3,3,1
1163,1079,5,4,0
1163,1147,3,4,0
1163,1256,3,3,1
1163,1684,5,5,1
1163,1791,3,4,0
1163,1885,5,5,1
1163,1901,6,5,1
1164,370,5,4,1
1164,670,3,3,0
1164,1234,4,5,1
1164,1805,3,3,0
1164,1869,5,6,1
1164,2127,4,4,0
1165,30,6,6,0
1165,156,4,4,1
1165,725,4,4,1
1165,791,4,4,1
1165,852,6,7,1
1165,933,5,4,0
1165,1012,4,3,0
1165,1277,4,3,1
1165,1424,6,5,1
1165,1544,4,4,1
1165,1811,5,5,0
1166,296,4,4,0
1166,598,7,7,1
1166,677,3,3,0
1166,799,4,4,1
1166,1223,5,5,1
1166,1246,9,5,0
1166,1731,4,5,0
1166,1970,5,5,0
1166,1995,3,3,1
1167,60,4,3,0
1167,1103,13,5,1
1167,1355,3,3,1
1167,1392,4,3,0
1167,1513,6,6,0
1167,1860,3,4,1
1167,1935,4,4,0
1167,2221,4,5,1
1168,38,3,4,1
1168,198,4,4,0
1168,221,4,4,1
1168,243,4,4,1
1168,253,4,4,1
1168,317,4,3,0
1168,343,6,7,1
1168,467,3,4,1
1168,1154,3,3,0
1168,1758,3,3,1
1169,451,5,5,0
1169,689,5,5,1
1169,740,3,3,0
1169,844,5,4,1
1169,863,4,4,0
1169,888,5,6,1
1169,982,4,4,1
1169,1298,5,6,1
1169,1661,3,4,1
1169,2036,5,5,1
1169,2272,7,6,1
1170,7,4,4,1
1170,285,7,4,0
1170,631,5,5,1
1170,665,3,3,1
1170,729,3,3,1
1170,878,5,6,1
1170,1444,5,5,1
1170,1590,4,5,0
1170,1965,3,4,1
1170,2175,6,5,1
1171,496,5,4,1
1171,1067,4,4,0
1171,1669,6,6,1
1171,1891,6,6,1
1171,1979,6,6,0
1171,2086,3,4,1
1171,2265,4,3,1
1172,12,5,5,1
1172,92,4,3,1
1172,171,5,10,1
1172,405,5,6,1
1172,608,5,5,1
1172,795,6,6,1
1172,826,4,4,0
1172,932,6,10,1
1172,1051,6,5,1
1172,1193,4,4,1
1172,1462,4,4,0
1172,1687,3,4,1
1172,1710,6,6,1
1172,2022,3,3,0
1172,2059,5,8,1
1173,70,3,3,0
1173,109,5,4,1
1173,616,3,3,0
1173,653,5,5,1
1173,2254,5,5,1
1174,157,4,4,1
1174,209,4,7,1
1174,472,4,4,0
1174,787,4,3,1
1174,1164,4,3,1
1174,1222,5,5,1
1174,1365,3,3,1
1174,1501,3,4,0
1174,1721,5,4,0
1174,1866,4,3,0
1174,2240,5,5,0
1175,59,3,3,0
1175,381,4,5,1
1175,811,3,3,0
1175,990,7,7,1
1175,1305,6,10,1
1175,2042,3,3,0
1175,2071,6,4,0
1175,2187,5,3,0
1176,121,4,4,0
1176,415,7,5,1
1176,1157,5,6,1
1176,1265,3,4,0
1176,1733,4,4,0
1176,1810,4,4,1
1176,1832,3,3,1
1176,1838,5,4,1
1176,1860,4,4,1
1177,23,3,3,1
1177,141,7,4,1
1177,250,5,6,0
1177,337,5,5,1
1177,598,4,3,1
1177,678,5,6,1
1177,927,5,5,1
1177,982,7,5,1
1177,1243,6,5,1
1177,1406,3,3,1
1177,1434,5,4,0
1177,1448,5,4,0
1177,1908,5,5,1
1178,242,5,5,1
1178,550,5,5,1
1178,778,4,4,1
1178,1006,5,5,1
1178,1091,5,5,0
1178,1424,5,6,0
1178,1468,4,3,1
1178,1560,4,5,1
1178,1593,5,5,1
1178,1693,7,6,1
1178,2085,5,6,1
1179,294,4,4,1
1179,572,3,3,0
1179,1179,4,5,1
1179,1392,4,5,0
1179,1742,7,7,1
1180,163,5,5,1
1180,261,4,3,0
1180,281,5,4,1
1180,349,5,5,1
1180,707,5,5,1
1180,742,3,3,1
1180,748,5,5,1
1180,911,3,4,1
1180,974,4,4,1
1180,1514,7,6,1
1180,2012,5,5,0
1180,2107,6,5,1
1181,8,5,6,1
1181,424,3,3,1
1181,654,6,6,1
1181,733,4,4,0
1181,1411,3,3,0
1181,1799,7,6,1
1182,128,4,3,0
1182,444,4,3,0
1182,459,5,5,0
1182,524,7,7,1
1182,693,3,3,1
1182,1017,8,4,1
1182,1122,6,6,1
1182,1195,6,7,1
1182,1209,3,3,1
1182,1250,5,5,1
1182,1296,4,4,1
1182,1328,3,3,1
1182,1607,4,4,0
1182,1684,4,5,1
1183,34,6,9,1
1183,72,3,3,0
1183,152,3,3,1
1183,268,5,6,1
1183,723,3,4,1
1183,1440,5,5,1
1183,1730,8,6,1
1183,1973,6,5,1
1183,2254,6,7,1
1184,537,3,3,0
1184,641,5,4,0
1184,844,6,4,1
1184,853,5,5,1
1184,1086,4,4,1
1184,1613,6,6,1
1184,2027,4,4,0
1184,2165,5,5,1
1185,27,8,4,1
1185,196,4,5,1
1185,208,6,6,1
1185,297,4,4,1
1185,770,6,6,1
1185,890,6,6,1
1185,1455,5,5,1
1185,1539,5,6,1
1185,1658,5,6,1
1185,1768,5,6,0
1185,2272,5,6,0
1186,332,5,5,1
1186,369,4,4,0
1186,554,6,6,1
1186,832,3,3,0
1186,988,4,4,0
1186,1151,5,4,1
1186,1219,5,3,1
1186,1371,8,5,1
1186,1503,4,4,1
1186,1836,5,6,1
1186,1862,3,4,1
1186,2289,4,4,1
1187,65,3,3,0
1187,363,3,3,0
1187,586,4,4,1
1187,957,5,5,0
1187,1009,4,4,0
1187,1049,3,3,0
1187,1172,4,4,0
1187,1271,4,3,0
1187,1285,3,3,0
1187,1468,5,6,1
1187,1991,3,4,1
1187,2048,3,3,1
1187,2091,3,3,1
1188,47,4,4,1
1188,926,3,3,1
1188,931,5,5,1
1188,1261,5,6,1
1188,1275,5,5,1
1188,1462,3,3,1
1188,1627,3,4,0
1188,1986,5,4,1
1188,2081,5,6,0
1188,2124,7,8,0
1189,74,4,4,0
1189,114,6,6,1
1189,281,5,4,1
1189,345,10,4,1
1189,382,4,4,1
1189,630,7,7,1
1189,1143,5,4,1
1189,1307,4,4,0
1189,1352,6,8,1
1189,1552,3,3,1
1189,1591,4,5,1
1189,1644,6,5,0
1189,2101,7,6,0
1190,293,4,4,1
1190,861,5,6,1
1190,1193,6,5,1
1190,1325,6,5,1
1191,194,4,4,0
1191,263,4,3,1
1191,432,4,7,0
1191,509,4,10,1
1191,873,5,5,0
1191,999,5,4,1
1191,1299,3,3,0
1191,1396,5,5,1
1191,1934,4,3,1
1191,2008,3,3,1
1192,451,6,6,1
1192,484,5,6,0
1192,605,5,8,1
1192,678,3,4,0
1192,724,4,4,1
1192,898,3,3,1
1192,1687,4,4,1
1192,1719,3,4,1
1192,1873,6,5,1
1192,1900,3,3,1
1192,1918,5,5,0
1192,2056,4,3,1
1193,415,5,6,1
1193,618,4,4,0
1193,805,3,3,0
1193,949,4,4,1
1193,1062,6,6,1
1193,1573,3,4,1
1193,1676,5,4,0
1194,238,6,4,1
1194,305,5,8,0
1194,583,4,3,1
1194,672,4,3,0
1194,1156,5,5,0
1194,1538,4,3,1
1194,1619,3,4,1
1194,1661,3,3,1
1194,1949,3,5,0
1194,2177,4,4,0
1195,135,5,4,0
1195,732,5,5,1
1195,787,4,4,1
1195,1070,6,5,1
1195,1082,4,4,1
1195,1406,3,3,0
1195,1609,4,4,0
1195,1697,3,3,0
1196,75,5,5,0
1196,846,4,4,0
1196,1042,5,5,0
1196,1964,6,3,0
1196,2288,4,4,0
1197,120,5,4,0
1197,590,4,4,1
1197,1173,6,6,1
1197,1341,5,6,1
1197,1624,5,4,1
1197,2151,5,4,1
1197,2185,4,3,1
1198,14,6,6,1
1198,90,6,8,0
1198,269,4,4,1
1198,355,3,3,0
1198,367,3,3,0
1198,396,4,3,1
1198,765,4,5,1
1198,900,4,3,1
1198,1251,5,9,1
1198,1287,4,6,0
1198,1317,6,7,1
1198,1432,5,5,1
1198,1742,3,4,0
1198,1778,5,5,1
1199,477,3,3,0
1199,712,5,3,0
1199,936,3,4,1
1199,1192,3,4,0
1199,1647,4,3,0
1199,1762,5,4,0
1200,193,7,7,1
1200,534,5,5,1
1200,558,4,4,1
1200,610,3,4,0
1200,1215,5,5,0
1200,1349,5,5,1
1200,1456,4,4,0
1200,1489,7,3,0
1200,1934,5,5,0
1200,2070,5,5,1
1201,39,4,3,0
1201,679,4,4,0
1201,689,5,5,1
1201,779,5,5,1
1201,1364,9,6,1
1201,1494,3,4,1
1201,1603,3,4,1
1201,1827,4,5,1
1201,2080,6,6,1
1201,2174,4,6,1
1202,1386,5,5,1
1202,1516,5,5,0
1202,1875,4,3,0
1202,1992,3,4,0
1202,2108,3,3,1
1203,53,4,3,1
1203,171,5,7,1
1203,333,4,4,1
1203,483,8,6,1
1203,505,4,3,0
1203,660,4,5,1
1203,867,4,4,0
1203,1199,3,4,0
1203,1725,6,5,1
1203,1966,5,6,0
1203,2028,4,4,1
1204,392,5,4,0
1204,419,4,5,0
1204,443,5,5,1
1204,856,6,4,1
1204,878,4,6,1
1204,944,5,6,1
1204,1063,3,5,0
1204,1374,5,5,0
1204,1582,4,3,0
1204,1847,7,6,1
1204,1897,3,3,0
1204,1955,6,5,1
1204,2076,3,3,1
1204,2133,6,6,1
1205,67,3,3,0
1205,72,6,5,1
1205,470,5,4,1
1205,585,4,4,0
1205,597,3,3,1
1205,615,4,5,1
1205,655,8,7,1
1205,985,5,4,0
1205,1026,6,4,1
1205,1754,3,3,1
1205,1794,5,5,1
1205,1809,4,5,1
1205,1946,5,4,1
1206,126,3,4,0
1206,376,5,6,1
1206,410,3,3,0
1206,453,5,5,1
1206,728,4,4,1
1206,925,4,3,1
1206,1920,3,4,1
1206,2049,5,5,1
1206,2089,5,4,1
1206,2196,4,5,0
1207,17,4,4,1
1207,719,4,4,0
1207,741,7,8,1
1207,895,4,5,0
1207,1823,3,3,0
1207,2214,4,4,1
1208,228,3,3,1
1208,274,4,4,1
1208,772,3,3,0
1208,811,3,4,1
1208,1044,4,4,0
1208,1216,4,5,0
1208,1227,3,3,0
1208,1315,5,6,1
1208,1342,6,5,1
1208,1436,5,6,1
1209,11,3,3,1
1209,239,3,3,1
1209,512,7,7,1
1209,1296,6,6,1
1209,1595,5,5,1
1209,1641,4,4,1
1209,1664,3,3,1
1209,2254,3,3,1
1209,2264,4,5,1
1210,133,4,4,1
1210,252,3,3,0
1210,289,4,4,0
1210,435,3,3,0
1210,758,4,4,1
1210,941,5,5,0
1210,1120,3,3,1
1210,1420,3,4,1
1211,312,4,4,0
1211,840,4,4,1
1211,1355,4,3,1
1211,1456,4,4,0
1211,1478,6,5,1
1211,1650,4,5,1
1211,1873,3,3,1
1211,1928,4,9,1
1211,1984,4,5,1
1212,162,3,3,1
1212,205,4,3,1
1212,265,6,5,1
1212,644,5,4,1
1212,702,5,5,1
1212,1055,5,4,1
1212,1785,6,6,1
1212,1865,4,4,1
1212,2022,3,4,0
1212,2099,5,4,1
1212,2136,4,3,1
1213,46,4,5,0
1213,395,5,5,1
1213,915,3,3,0
1213,1771,5,5,1
1213,1904,6,6,1
1214,171,7,7,1
1214,631,5,5,1
1214,666,4,5,1
1214,713,3,3,1
1214,823,4,4,1
1214,983,9,6,1
1214,1035,5,5,1
1214,1324,4,4,0
1214,1964,3,3,0
1214,2108,5,9,1
1214,2280,4,4,1
1215,114,4,3,1
1215,152,5,6,1
1215,181,5,6,0
1215,673,6,5,1
1215,957,5,6,1
1215,1075,5,6,1
1215,1555,4,6,1
1215,1694,8,10,1
1215,1827,4,4,1
1215,2146,4,5,1
1215,2163,5,5,0
1216,5,3,4,0
1216,10,5,9,1
1216,55,7,5,1
1216,196,3,3,1
1216,216,6,5,0
1216,242,4,4,1
1216,433,5,5,1
1216,931,5,5,1
1216,1147,3,4,1
1216,2207,4,3,1
1217,506,3,3,0
1217,726,5,5,1
1217,1107,3,4,1
1217,1235,5,5,1
1217,1386,4,3,1
1217,1440,5,7,1
1217,1613,3,4,0
1217,1752,4,6,1
1217,2054,5,5,1
1218,69,6,6,1
1218,1592,3,3,1
1218,1880,4,4,0
1218,2007,7,4,1
1219,359,5,6,1
1219,477,3,3,1
1219,524,6,5,0
1219,770,4,4,1
1219,792,4,4,1
1219,885,4,3,1
1219,1007,3,3,1
1219,1429,5,6,1
1219,1892,3,3,1
1219,2070,3,3,1
1220,303,7,7,1
1220,412,8,5,0
1220,749,6,7,1
1220,852,3,3,1
1220,901,4,4,1
